timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603280258625,4,HTTP Request - readTasks,200,,task list stress test 1-79,text,true,,3031,183,75,75,http://localhost:8901/task/read,4,0,0
1603280258626,4,HTTP Request-DelTask,204,,task list stress test 1-92,,true,,191,211,75,75,http://localhost:8901/task/delete/639,0,0,0
1603280258628,2,HTTP Request-createTaskEggs,201,,task list stress test 1-75,text,true,,310,302,75,75,http://localhost:8901/task/create,2,0,0
1603280258628,3,HTTP Request-createReminders,201,,task list stress test 1-27,text,true,,306,239,75,75,http://localhost:8901/tlist/create,3,0,0
1603280258629,2,HTTP Request-UpdateTaskClean,202,,task list stress test 1-79,text,true,,313,305,75,75,http://localhost:8901/task/update/643,2,0,0
1603280258630,2,HTTP Request-DelList,204,,task list stress test 1-92,,true,,191,212,75,75,http://localhost:8901/tlist/delete/624,0,0,0
1603280258629,3,HTTP Request-DelList,204,,task list stress test 1-89,,true,,191,212,75,75,http://localhost:8901/tlist/delete/657,0,0,0
1603280258631,2,HTTP Request-UpdateTaskEggs,202,,task list stress test 1-79,text,true,,318,311,75,75,http://localhost:8901/task/update/644,2,0,0
1603280258631,3,HTTP Request-createTaskClean,201,,task list stress test 1-27,text,true,,310,302,75,75,http://localhost:8901/task/create,3,0,0
1603280258632,2,HTTP Request-DelList,204,,task list stress test 1-92,,true,,191,212,75,75,http://localhost:8901/tlist/delete/655,0,0,0
1603280258630,6,HTTP Request - readTasks,200,,task list stress test 1-75,text,true,,2914,183,75,75,http://localhost:8901/task/read,6,0,0
1603280258634,3,HTTP Request-createTaskEggs,201,,task list stress test 1-27,text,true,,310,302,75,75,http://localhost:8901/task/create,2,0,0
1603280258633,4,HTTP Request-DelTask,204,,task list stress test 1-79,,true,,191,211,75,75,http://localhost:8901/task/delete/643,0,0,0
1603280258636,3,HTTP Request-UpdateTaskClean,202,,task list stress test 1-75,text,true,,313,305,75,75,http://localhost:8901/task/update/645,3,0,0
1603280258639,1,HTTP Request-UpdateTaskEggs,202,,task list stress test 1-75,text,true,,318,311,75,75,http://localhost:8901/task/update/646,1,0,0
1603280258637,4,HTTP Request - readTasks,200,,task list stress test 1-27,text,true,,2968,183,75,75,http://localhost:8901/task/read,3,0,0
1603280258637,6,HTTP Request-DelList,204,,task list stress test 1-79,,true,,191,212,75,75,http://localhost:8901/tlist/delete/627,0,0,0
1603280258640,4,HTTP Request-DelTask,204,,task list stress test 1-75,,true,,191,211,75,75,http://localhost:8901/task/delete/645,0,0,0
1603280258484,160,HTTP Request-createShopping,201,,task list stress test 1-28,text,true,,305,238,75,75,http://localhost:8901/tlist/create,160,0,0
1603280258490,156,HTTP Request-createShopping,201,,task list stress test 1-26,text,true,,305,238,75,75,http://localhost:8901/tlist/create,155,0,2
1603280258464,182,HTTP Request-createShopping,201,,task list stress test 1-73,text,true,,305,238,75,75,http://localhost:8901/tlist/create,182,0,1
1603280258644,2,HTTP Request-DelList,204,,task list stress test 1-75,,true,,191,212,75,75,http://localhost:8901/tlist/delete/659,0,0,0
1603280258508,139,HTTP Request-createShopping,201,,task list stress test 1-41,text,true,,305,238,75,75,http://localhost:8901/tlist/create,139,0,1
1603280258504,143,HTTP Request-createShopping,201,,task list stress test 1-57,text,true,,305,238,75,75,http://localhost:8901/tlist/create,143,0,1
1603280258646,1,HTTP Request-createReminders,201,,task list stress test 1-26,text,true,,306,239,75,75,http://localhost:8901/tlist/create,1,0,0
1603280258530,118,HTTP Request-createShopping,201,,task list stress test 1-93,text,true,,305,238,75,75,http://localhost:8901/tlist/create,118,0,0
1603280258531,117,HTTP Request-createShopping,201,,task list stress test 1-52,text,true,,305,238,75,75,http://localhost:8901/tlist/create,117,0,0
1603280258641,7,HTTP Request-UpdateTaskClean,202,,task list stress test 1-27,text,true,,313,305,75,75,http://localhost:8901/task/update/647,7,0,0
1603280258534,115,HTTP Request-createShopping,201,,task list stress test 1-71,text,true,,305,238,75,75,http://localhost:8901/tlist/create,115,0,0
1603280258534,115,HTTP Request-createShopping,201,,task list stress test 1-58,text,true,,305,238,75,75,http://localhost:8901/tlist/create,115,0,0
1603280258648,2,HTTP Request-createReminders,201,,task list stress test 1-52,text,true,,306,239,75,75,http://localhost:8901/tlist/create,1,0,0
1603280258649,1,HTTP Request-createReminders,201,,task list stress test 1-71,text,true,,306,239,75,75,http://localhost:8901/tlist/create,1,0,0
1603280258649,2,HTTP Request-createReminders,201,,task list stress test 1-58,text,true,,306,239,75,75,http://localhost:8901/tlist/create,1,0,0
1603280258650,1,HTTP Request-createTaskClean,201,,task list stress test 1-52,text,true,,310,302,75,75,http://localhost:8901/task/create,0,0,0
